CodCuenta;Cuenta;Ene;Feb;Mar;Abr;May;Jun;Jul;Ago;Sept;Oct;Nov;Dic
4010104001;INGRESOS POR CAPACITACION;150000;195000;241000;265000;275000;195000;233000;288000;280000;283000;280000;178730
4010104002;INGRESOS CUOTAS ASOCIADOS;0;0;0;0;0;0;0;0;0;0;0;0
5010101001;COSTO DE MATERIALES O.I.M.;0;0;0;0;0;0;0;0;0;0;0;0
5020101001;HONORARIOS AUDITORES EXTERNOS;0;0;0;0;0;0;0;0;0;0;0;0
5020101002;HONORARIOS POR DOCENCIA;24192;48520;52520;72520;72520;60480;57960;70000;70000;70560;70000;42480
5020101003;SERVICIOS EXTERNOS;0;0;0;0;0;0;0;18792;12528;0;0;0
5020101004;ALQUILER OTROS P/SERVICIOS;0;0;0;0;0;0;0;0;0;0;0;0
5020101005;PASAJES VIÁTICOS POR SERVICIOS;2363.22;0;0;0;2363.22;0;0;0;0;0;0;0
5020101006;REFRIGERIOS CURSOS - COMITES Y OTROS;2500;4650;7150;7150;7450;7450;7450;11400;8350;8950;8350;6150
5020101007;SERVICIOS PUBLICITARIOS POR SERVICIOS;1000;2100;2100;2100;2100;2100;2100;2100;2100;2100;2100;2100
5020101008;GASTOS DE IMPRENTA;2190;4475;4850;5045;5045;4500;2795;5590;4500;4500;4500;3000
5020101010;AUSPICIOS Y EVENTOS;0;0;0;0;0;0;0;0;0;0;0;0
5020102001;SUELDOS AL PERSONAL;23344.92;27386.43;27386.43;27386.43;33561.43;28673.96;28673.96;28673.96;28673.96;28673.96;28673.96;28673.96
5020102002;APORTES;3900.94;4576.27;4576.27;4576.27;5608.12;4791.42;4791.42;4791.42;4791.42;4791.42;4791.42;4791.42
5020102003;AGUINALDOS;3889.26;4562.58;4562.58;4562.58;5591.33;4777.08;4777.08;4777.08;4777.08;4777.08;4777.08;4777.08
5020102004;INDEMNIZACIONES - VACACIONES;1944.63;2281.29;2281.29;2281.29;2795.67;2388.54;2388.54;2388.54;2388.54;2388.54;2388.54;2388.54
